CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.appname
10.15,0,0.2,0,2.75,0.15,0,0,13.25,13.99,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.19,3,3,0,0,0,31380324,11018096,14595188,16379900,168,39.148,0.989,92.436,28.473,-1,-1,1,0.989,0,0,0,37107,2165,0,13,2,6,2124,2,1143,1.59,0.7,0,memory stress
10.02,0,0.15,0,2.85,0,0,0,13.02,13.74,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.39,5,6,0,0,0,31380324,11014924,14592016,16379900,180,38.948,0.983,93.125,28.618,-1,-1,1,0.983,0,0,0,38411,1441,0,13,2,0,1403,2,1146,1.59,0.7,0,memory stress
10.02,0,0.15,0.05,3.14,0.15,0,0,13.46,13.44,0,3,0,0.08,0,0,0,27.5,0,5,1.6,0.01,0.15,0.19,3,3,0,0,0,31380324,11018004,14595088,16379900,180,38.952,0.977,92.998,28.582,-1,-1,1,0.977,0,0,82,38517,1524,0,13,3,1,1466,2,1143,1.59,0.7,0,memory stress
10.09,0,0.05,0,2.95,0.1,0,0,13.19,13.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31380324,11020444,14597528,16379900,188,39.856,0.979,93.355,29.124,-1,-1,1,0.979,0,0,0,38556,1539,0,13,2,0,1504,2,1141,1.59,0.7,0,memory stress
10.29,0,0.15,0.1,2.8,0.05,0,0,13.29,14.77,0,10,0,0.24,0,0,0,24.7,0,2.3,2.5,0.02,0.15,0.19,3,3,0,0,0,31380324,11009892,14586968,16379900,176,41.264,0.975,93.062,29.67,-1,-1,1,0.975,0,0,247,38736,2396,0,13,3,7,2367,3,1143,1.62,0.72,0,memory stress
10.12,0,0.1,0,2.94,0,0,0,13.16,13.19,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,1,1,0,0,0,31380324,11008416,14585480,16379900,180,40.68,0.976,93.588,30.081,-1,-1,1,0.976,0,0,0,39039,1557,0,13,3,2,1553,2,1143,1.62,0.72,0,memory stress
10.02,0,0.25,0,3,0,0,0,13.27,13.9,0,0,0,0,0,0,0,0,0,0,0,0,5.48,3.55,15,17,0.04,0,0,31380324,11007676,14584740,16379900,180,40.818,0.976,93.541,30.053,-1,-1,1,0.976,0,0,0,39459,1950,0,13,2,0,1899,3,1146,1.62,0.72,0,memory stress
10.05,0,0.05,0,3,0.05,0,0,13.15,13.79,0,2,0,0.01,0,0,0,6,0,9,0.9,0.02,0.66,1.02,5,6,0.01,0,0,31380324,11018364,14595432,16379900,192,40.816,0.979,93.49,30.139,-1,-1,1,0.979,0,0,12,39101,1881,0,13,2,0,1818,3,1146,1.62,0.72,0,memory stress
10.22,0,0.05,0,3.09,0,0,0,13.36,13.39,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.19,3,3,0,0,0,31380324,11019344,14596416,16379900,184,40.864,0.979,93.355,30.197,-1,-1,1,0.979,0,0,0,38861,2196,0,13,2,4,2151,2,1143,1.81,0.77,0,memory stress
10.06,0,0.15,0,2.9,0.15,0,0,13.26,13.95,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.19,3,3,0,0,0,31380324,11016060,14593132,16379900,184,40.724,0.976,93.585,30.255,-1,-1,1,0.976,0,0,0,38951,1577,0,13,3,0,1538,2,1146,1.81,0.77,0,memory stress
10.06,0,0.15,0,2.85,0,0,0,13.06,13.78,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.22,3,4,0,0,0,31380324,11019776,14596852,16379900,184,40.854,0.979,93.617,30.203,-1,-1,1,0.979,0,0,0,38193,1826,0,13,3,0,1792,2,1143,1.81,0.77,0,memory stress
9.98,0,0.05,0.05,2.99,0.1,0,0,13.12,13.1,0,44,0,0.86,0,6.38,0,20.01,0,0.55,2.5,0.02,0.1,0.13,2,2,0,0,0,31380324,11019756,14596852,16379900,836,24.586,3.115,80.272,5.704,-1,-1,1,3.115,0,0,881,38797,1783,0,13,3,0,1766,2,1143,1.81,0.77,0,memory stress
9.71,0,0.5,0,2.75,0.1,0,0,13.06,13.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.19,2,3,0,0,0,31380324,11018252,14595348,16379900,116,12.688,3.772,61.4,2.176,-1,-1,1,3.772,0,0,0,39135,1917,0,13,4,0,1878,4,1146,1.83,0.79,0,memory stress
9.16,0,0.95,0,2.95,0.05,0,0,13.11,13.79,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.32,3,5,0,0,0,31380324,15364932,18942036,16379900,20,9.792,2.787,61.896,2.489,-1,-1,1,2.787,0,0,0,39563,1487,0,13,2,0,1468,2,1146,1.83,0.79,0,memory stress
