CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.appname
10.64,0,0.25,0,3.25,0.15,0,0,14.29,14.98,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,1,1,0,0,0,31380316,9013140,12648840,16379900,64,0,0.853,84.536,28.803,-1,-1,1,0.853,0,0,0,38884,5463,0,14,3,7,5457,2,1691,1.36,0.77,0,memory stress
10.4,0,0.15,0.05,3.1,0.15,0,0,13.8,14.57,0,3,0,0.02,0,0,0,6.67,0,5,1.6,0.01,0,0,0,0,0,0,0,31380316,9009336,12645036,16379900,64,0,0.867,84.292,28.914,-1,-1,1,0.867,0,0,20,38339,4780,0,13,3,0,4810,3,1693,1.41,0.79,0,memory stress
10.49,0,0.15,0,3.06,0.05,0,0,13.75,14.49,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.26,3,4,0,0,0,31380316,9012564,12648264,16379900,68,0,0.861,84.317,28.985,-1,-1,1,0.861,0,0,0,38407,5132,0,13,3,0,5156,2,1691,1.41,0.79,0,memory stress
10.51,0,0.15,0,2.92,0.1,0,0,13.68,13.62,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.13,2,2,0,0,0,31380316,9016084,12651784,16379900,68,0,0.856,84.581,29.118,-1,-1,1,0.856,0,0,0,38367,4837,0,14,3,0,4759,3,1692,1.41,0.79,0,memory stress
10.68,0,0.5,0.1,3,0.2,0,0,14.38,15.14,0,22,0,0.24,0,0,0,11.02,0,2.14,3.9,0.04,0.46,0.17,3,3,0,0,0,31380316,9012580,12648284,16379900,72,0,0.857,84.699,28.717,-1,-1,1,0.857,0,0,242,38246,5914,0,15,3,6,5855,2,1691,1.41,0.79,0,memory stress
10.69,0,0.15,0.05,3.16,0,0,0,14,14.75,0,15,0,0.07,0,0,0,4.87,0,1.6,2.6,0.02,13.11,10.17,37,38,0.11,0,0,31380316,9007092,12642796,16379900,76,0,0.855,84.2,28.876,-1,-1,1,0.855,0,0,73,39759,6201,0,15,3,0,6173,3,1691,1.54,0.83,0,memory stress
10.41,0,0.25,0,2.95,0.25,0,0,13.86,14.63,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.19,3,3,0,0,0,31380316,9006872,12642580,16379900,100,0,0.859,85.011,29.729,-1,-1,1,0.859,0,0,0,37796,4818,0,13,2,0,4779,3,1691,1.54,0.83,0,memory stress
10.53,0,0.1,0.05,2.96,0.15,0,0,13.74,14.48,0,30,0,0.16,0,0,0,5.62,0,1.23,4,0.03,4.89,1.27,11,10,0.04,0,0,31380316,9005448,12641156,16379900,108,0,0.857,84.773,29.949,-1,-1,1,0.857,0,0,169,37907,5540,0,14,2,0,5507,2,1693,1.54,0.83,0,memory stress
10.62,0,0.3,0,2.95,0.05,0,0,13.92,14.59,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,1,0,0,0,0,31380316,9003724,12639436,16379900,0,0,0.857,84.651,29.934,-1,-1,1,0.857,0,0,0,38275,5165,0,14,4,0,5154,3,1694,1.54,0.83,0,memory stress
10.36,0,0.15,0,3.1,0.15,0,0,13.76,14.47,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.21,3,3,0,0,0,31380316,9005376,12641100,16379900,4,0,0.852,85.249,30.911,-1,-1,1,0.852,0,0,0,37857,5052,0,13,3,0,4944,2,1691,1.58,0.85,0,memory stress
