CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.MEMINFO.MemTotal,MEM.MEMINFO.MemFree,MEM.MEMINFO.MemAvailable,MEM.MEMINFO.SwapTotal,MEM.MEMINFO.Dirty,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.type,workload.appname
0.56,0,0.15,0,3.2,0.25,0,0,4.16,4.16,0,0,0,0,0,0,0,0,0,0,0,0,1222983.65,1222983.65,44254,44254,0,0,0,31380316,18472956,22108448,16379900,264,0,0.894,6.297,2.417,-1,-1,1,0.894,0,0,0,39636,26500,0,5,0,0,26518,1,1691,0.84,0.64,0,throughput_performance,net stress
0.66,0,0.41,0,3.29,0.51,0,0,4.87,4.85,0,0,0,0,0,0,0,0,0,0,0,0,1223112.84,1223112.84,46798,46798,0,0,0,31380316,18478692,22114184,16379900,264,0,0.817,6.994,1.909,-1,-1,1,0.817,0,0,0,39099,33103,0,5,1,0,33053,4,1694,0.84,0.64,0,throughput_performance,net stress
0.96,0,0.5,0,2.98,0.4,0,0,4.84,4.83,0,0,0,0,0,0,0,0,0,0,0,0,1223064.5,1223064.5,43324,43324,0,0,0,31380316,18478472,22113964,16379900,264,0,0.918,10.337,3.36,-1,-1,1,0.918,0,0,0,38786,26402,0,5,2,27,26396,1,1693,0.84,0.64,0,throughput_performance,net stress
1.06,0,0.41,0.05,3.09,0.41,0,0,4.97,4.97,0,3,0,0.08,0,0,0,26.67,0,5,1.6,0.01,1223112.61,1223112.61,44275,44275,0,0,0,31380316,18481888,22117332,16379900,264,0,0.879,12.604,4.613,-1,-1,1,0.879,0,0,80,40152,31301,0,5,1,21,31277,0,1688,0.84,0.64,0,throughput_performance,net stress
1.12,0,0.36,0,3.46,0.46,0,0,5.4,5.36,0,0,0,0,0,0,0,0,0,0,0,0,1222982.59,1222982.59,44233,44233,0,0,0,31380316,18482620,22118112,16379900,264,0,0.775,16.799,3.983,-1,-1,1,0.775,0,0,0,40305,29933,0,5,1,0,29915,2,1693,0.77,0.63,0,throughput_performance,net stress
0.81,0,0.1,0,3.19,0.4,0,0,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,1222811.78,1222811.78,43390,43390,0,0,0,31380316,18483424,22118916,16379900,268,0,0.867,7.086,2.787,-1,-1,1,0.867,0,0,0,39002,24849,0,5,0,0,24804,1,1691,0.77,0.63,0,throughput_performance,net stress
0.81,0,0.46,0,3.2,0.51,0,0,4.98,4.96,0,0,0,0,0,0,0,0,0,0,0,0,1222669.33,1222669.33,38029,38029,0,0,0,31380316,18483468,22118964,16379900,268,0,0.827,12.972,4.27,-1,-1,1,0.827,0,0,0,39325,17567,0,5,0,27,17589,1,1694,0.77,0.63,0,throughput_performance,net stress
0.66,0,0.2,0,3.1,0.2,0,0,4.16,4.16,0,0,0,0,0,0,0,0,0,0,0,0,1223235.25,1223235.25,40388,40388,0,0,0,31380316,18479136,22114632,16379900,280,0,0.832,8.538,3.003,-1,-1,1,0.832,0,0,0,40375,22595,0,5,0,21,22588,0,1688,0.71,0.62,0,throughput_performance,net stress
0.71,0,0.51,0,3.29,0.25,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,1222895.38,1222895.38,42515,42515,0,0,0,31380316,18477828,22113324,16379900,280,0,0.872,9.037,3.287,-1,-1,1,0.872,0,0,0,39240,25170,0,5,2,0,25143,2,1691,0.71,0.62,0,throughput_performance,net stress
2.32,0,0.56,0.05,3.18,0.35,0,0,6.41,6.42,0,6,0,0.12,0,0,0,20,0,5,3.2,0.03,1222799.12,1222799.12,43101,43101,0,0,0,31380316,18462764,22098260,16379900,312,0,1.171,15.52,3.828,-1,-1,1,1.171,0,0,120,41925,28793,0,6,0,5,28787,1,1695,0.71,0.62,0,throughput_performance,net stress
2.16,0,0.75,0,3.42,0.6,0,0,6.93,6.92,0,0,0,0,0,0,0,0,0,0,0,0,1223009.74,1223009.74,47121,47121,0,0,0,31380316,18448320,22083996,16379900,452,0,1.043,15.685,3.928,-1,-1,1,1.043,0,0,0,40703,43040,0,6,1,27,43031,4,1697,0.71,0.62,0,throughput_performance,net stress
